code,name,industry,area,pe,totals,outstanding,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
002114,罗平锌电,铅锌,云南,99.7,8625.33,27184.08,151605.48,29078.15,50163.92,70135.68,2.58,0.104,2.93,4.73,20070215
002370,亚太药业,化学制药,浙江,85.25,14417.91,20400,79135.78,43508.3,23950.89,34546.32,1.69,0.137,3.6,4.33,20100316
002288,超华科技,元器件,广东,83.83,29468.78,39582.19,238618.34,151254.47,53625.76,51990.06,1.31,0.089,3.01,3.31,20090903
002397,梦洁家纺,服饰,湖南,37.49,14495.83,30240,175630.92,108155.46,50026.96,57155.48,1.89,0.19,3.87,2.46,20100429
603126,中材节能,环境保护,天津,49.46,8000,40700,293686.63,182143.13,52462.95,12497.71,0.31,0.25,3.15,4.52,20140731
002585,双星新材,塑料,江苏,58.76,28100,55179.05,579905.81,321282.91,198192.44,380227.56,6.89,0.2,9.27,1.39,20110602
600163,福建南纸,造纸,福建,0,72141.99,72141.99,226009.55,69314.93,135319.16,117267.36,1.63,-0.507,0.41,12.6,19980602
600398,海澜之家,服饰,江苏,22.42,64660.41,449275.78,1825244.38,1424481.25,264307.75,201740.47,0.45,0.37,1.4,7.68,20001228
300088,长信科技,元器件,安徽,36.36,48943.12,51370.23,331247.5,139224.31,128040.36,76928.02,1.5,0.327,4.23,3.74,20100526
002274,华昌化工,农药化肥,江苏,0,49063.26,49990.98,609523.13,196269.77,177538.81,95810.56,1.92,-0.098,3.71,1.73,20080925
002559,亚威股份,机床制造,江苏,32.01,13317.53,17600,169704.95,116777.47,36307.25,75753.53,4.3,0.43,7.22,2.54,20110303
002167,东方锆业,小金属,广东,4773.11,31540.67,41396.39,316427.47,112123.72,86912.93,80471.38,1.94,0.002,3.24,4.35,20070913
300039,上海凯宝,中成药,上海,23.08,46743.32,64037.6,197799,161761.94,21865.72,43658.92,0.68,0.429,2.76,4.78,20100108
600099,林海股份,摩托车,江苏,586.25,21912,21912,57886.05,38587.4,11602.15,19940.75,0.91,0.01,2.14,3.76,19970704
002102,冠福股份,陶瓷,福建,3429,25436.5,62889.39,229707.77,93662.06,38389.85,10111.62,0.16,0.002,1.6,5.28,20061229
000975,银泰资源,铅锌,广东,69.84,61652.01,108556.97,474531.06,150275.02,37990.42,209269.63,1.93,0.163,3.39,4.48,20000608
002231,奥维通信,通信设备,辽宁,0,20369,35680,80911.1,70962.07,7218.43,15218.26,0.43,-0.039,1.76,4.54,20080512
002283,天润曲轴,汽车配件,山东,34.37,55941.17,55941.17,487104.06,175662.88,171896.3,182338.88,3.26,0.184,5.65,1.49,20090821
300027,华谊兄弟,影视音像,浙江,55.05,85552.46,123764.32,822438.31,417035.56,30674.5,185036.56,1.5,0.368,3.65,7.38,20091030
002132,恒星科技,钢加工,河南,65.75,34733.3,53986.98,370204.66,212040.97,94260.97,16627.57,0.31,0.067,2.19,2.7,20070427
002521,齐峰新材,造纸,山东,18.67,30760.26,42044,401802.06,285440.22,79715.25,142530.13,3.39,0.472,6.01,1.96,20101210
000570,苏常柴Ａ,农用机械,江苏,65.82,41137.42,56137.42,306109.22,173456.25,58726.19,17101.6,0.3,0.091,3.37,2.37,19940701
000519,江南红箭,机械基件,湖南,27.79,32711.34,73801.72,469966.44,237487.91,169160.94,131656.69,1.78,0.362,5.22,2.57,19931008
000503,海虹控股,互联网,海南,9212.6,89796.7,89882.21,139010.23,108830.2,9806.4,-980.65,-0.01,0.003,1.41,23.48,19921130
300017,网宿科技,电信运营,上海,48.3,21249.66,31367.91,178744.86,140313.77,30583.4,42840.6,1.37,0.975,4.57,13.74,20091030
300102,乾照光电,半导体,福建,43.62,18216.23,29500,203506.34,127101.07,57799.78,114331.17,3.88,0.216,6.08,2.07,20100812
600230,沧州大化,农药化肥,河北,0,29418.82,29418.82,496851.66,145443.13,273859.5,64217.56,2.18,-0.37,6.19,1.89,20000406
002284,亚太股份,汽车配件,浙江,29.01,26067.17,36877.8,295901.78,169534.52,73599.06,28061.76,0.76,0.346,4.56,2.93,20090828
300082,奥克股份,化工原料,辽宁,36.85,33692.1,33696,474338.06,240156.02,50137.8,203325.69,6.03,0.272,8.53,1.57,20100520
002398,建研集团,建筑施工,福建,18.59,19113.78,26364,241998.8,166374.13,43464.68,65647.61,2.49,0.639,6.71,2.36,20100506
002047,宝鹰股份,装修装饰,深圳,27.18,48394.6,126310.14,394122.5,364428.59,5174.15,105446.52,0.83,0.16,1.59,3.41,20050531
002719,麦趣尔,乳制品,新疆,55.09,2290,9160,77774,36262.69,13353.75,32790.71,3.58,0.408,7.04,4.26,20140128
000803,金宇车城,纺织,四川,413.62,9026.92,12773.08,50939.89,44019.73,1880.65,2009.93,0.16,0.02,1.17,9.59,19980303
000633,合金投资,综合类,辽宁,0,38510.64,38510.64,26801.03,12063.8,11400.11,4787.01,0.12,-0.056,0.53,14.85,19961112
300004,南风股份,电气设备,广东,130.34,13747.54,25460.94,376487.38,153664.06,57679.7,239917.77,9.42,0.3,11.58,3.63,20091030
000049,德赛电池,电气设备,深圳,33.33,20524.36,20524.36,319261.78,297368.72,12346.67,816.93,0.04,0.702,3.18,9.82,19950320
000025,特  力Ａ,汽车服务,深圳,395.79,17929.46,22028.16,80021.56,17030.15,14428.75,767.26,0.03,0.019,0.84,11.82,19930621
300262,巴安水务,环境保护,上海,60.85,15727.58,26680,121352.88,66475.11,8611.46,9751.46,0.37,0.235,2.2,8.67,20110916
600257,大湖股份,渔业,湖南,1469.59,42705,42705,139414.06,73183.21,18273.4,11187.28,0.26,0.004,1.8,3.91,20000612
300214,日科化学,化工原料,山东,43.09,26865.84,40500,141819.81,81795.13,49458.98,44779.68,1.11,0.094,3,1.79,20110511
300079,数码视讯,通信设备,北京,39.53,58337.73,68306.42,312591.53,221128.05,24809.88,121664.52,1.78,0.244,4.18,3.08,20100430
600856,长百集团,百货,吉林,1116.2,23483.16,23483.16,46974.39,13944.54,27959.22,8809.57,0.38,0.008,0.56,19.81,19940425
002461,珠江啤酒,啤酒,广东,108.99,68016.17,68016.17,629417.63,219714.92,268500.81,159070.52,2.34,0.088,4.89,2.62,20100818
600682,南京新百,百货,江苏,41.66,35796.01,35832.17,604963.63,224262.2,152767.38,41149.03,1.15,0.275,4,3.81,19931018
600292,中电远达,环境保护,重庆,44.12,51187.26,60062.83,879528.19,500100.56,269161.06,315864.5,5.26,0.42,7.65,2.8,20001101
600588,用友软件,软件服务,北京,0,115912.22,116465.53,760396.38,396616.53,95696.32,65277.3,0.56,-0.048,2.82,13,20010518
002661,克明面业,食品,湖南,35.87,2135.75,8590,107837.72,58415.25,34701.93,42700.1,4.97,0.76,8.55,4.17,20120316
002414,高德红外,电器仪表,湖北,190.33,46445.51,60000,248826.09,149776.11,49668.34,148726.05,2.48,0.081,4.03,5.08,20100716
300299,富春通信,通信设备,福建,132.34,7358.18,18090,53004.8,40946.78,1170.35,13753.86,0.76,0.072,2.25,5.63,20120319
600540,新赛股份,种植业,新疆,733,30270.84,36224.87,304730.16,141800.75,51295.4,46691.6,1.29,0.008,2.25,3.62,20040107
300260,新莱应材,机械基件,江苏,155.55,4724.25,10005,96388.95,60771.32,27592.33,39308.31,3.93,0.076,6.43,2.46,20110906
600884,杉杉股份,服饰,浙江,34.66,41085.82,41085.82,789007.06,349991.47,67360.88,171184.34,4.17,0.367,8.48,2,19960130
002664,信质电机,电气设备,浙江,34.22,6914.06,20001,184152.02,137378.05,32000.61,63760.98,3.19,0.682,6.36,4.89,20120316
002275,桂林三金,中成药,广西,24.61,52434.82,59020,270644.56,160739.16,25456.85,68122.9,1.15,0.553,3.74,4.86,20090710
002668,奥马电器,家用电器,广东,14.65,7235,16535,297540.16,219944.22,59682.16,45101.35,2.73,1.031,8.97,2.24,20120416
300118,东方日升,半导体,浙江,112.47,37982.94,64991.21,559971.63,348843.59,128601.27,203410.97,3.13,0.06,4.09,1.86,20100902
002031,巨轮股份,汽车配件,广东,46.22,44031.12,56394.76,334472.19,208539.44,97777.56,49321.6,0.87,0.215,3.96,3.34,20040816
002708,光洋股份,汽车配件,江苏,48.58,4648,18590.59,110658.55,78778.68,21751.01,48754.85,2.62,0.247,4.76,3.36,20140121
002485,希努尔,服饰,山东,0,32000,32000,275271.72,122562.55,116970.17,126202.7,3.94,-0.104,6.12,1.76,20101015
002158,汉钟精机,工程机械,上海,22.89,26387,26387,124195.15,91050,25175.76,17712.67,0.67,0.563,3.53,4.87,20070817
600389,江山股份,农药化肥,江苏,21.69,19800,19800,312270.16,83781.55,179625.88,21426.95,1.08,0.953,6.69,4.12,20010110
002564,天沃科技,化工机械,江苏,75.51,48357.53,73971.2,678706.19,437667.81,186027,152714.88,2.06,0.075,3.89,1.94,20110310
002613,北玻股份,专用机械,河南,120.75,21819.4,48060,193352.17,123524.3,37356.48,67721.7,1.41,0.049,3.07,2.59,20110830
002104,恒宝股份,元器件,江苏,38.68,54443.62,71320,145472.52,104914.15,34907.17,6027.25,0.08,0.36,1.59,8.25,20070110
600201,金宇集团,生物制药,内蒙,28.5,28081.49,28585.49,190229.69,135685.5,33605.35,28835.25,1.01,1.09,5.58,7.38,19990115
600867,通化东宝,生物制药,吉林,55.69,102460.04,103010.04,293937.47,136619.5,87907.75,14234.75,0.14,0.213,2.01,7.86,19940824
000756,新华制药,化学制药,山东,56.33,30731.27,45731.28,411920.22,151229.11,172965.75,57959.98,1.27,0.105,3.95,2,19970806
600301,ST南化,化工原料,广西,0,23514.81,23514.81,158327.52,25752.59,63905.07,57091.68,2.43,-0.608,-0.52,-15.19,20000712
002440,闰土股份,染料涂料,浙江,14.53,44518.32,76700,710709.75,431510.06,165849.17,156283.75,2.04,1.156,6.93,3.23,20100706
300353,东土科技,通信设备,北京,390.55,8896.3,17124.09,52598.76,35724.05,10072.05,10879.17,0.64,0.035,2.38,7.72,20120927
600678,四川金顶,水泥,四川,0,34899,34899,33184.18,3564.37,3005.25,30535.36,0.87,-0.046,0.12,96.15,19931008
002717,岭南园林,建筑施工,广东,34.97,4071.69,16286.79,166555.34,126594.57,2227.5,17504.82,1.07,0.536,4.44,5.63,20140219
002478,常宝股份,普钢,江苏,18.11,26154.86,40010,392192.56,239446.92,121682.21,111070.5,2.78,0.469,6.99,1.62,20100921
000513,丽珠集团,中成药,广东,25.13,17766.91,29572.18,754906.81,355923.84,229261.66,20814.99,0.7,1.431,12.21,3.93,19931028
000019,深深宝Ａ,软饮料,深圳,0,25225.24,30108.01,107939.88,46314.73,30332.1,51818.64,1.72,-0.112,3.07,2.54,19921012
002552,宝鼎重工,机械基件,浙江,188.92,16837.5,30000,89425.8,33773.34,40182.03,34037.28,1.13,0.034,2.69,3.19,20110225
002393,力生制药,化学制药,天津,41.48,18165.82,18245.5,314452.53,167707.97,23249.5,169663.25,9.3,0.591,16.03,2.04,20100423
002322,理工监测,电气设备,浙江,137.54,26057.85,28252,127882.1,97459.63,19381.67,48226.12,1.71,0.07,4.36,2.95,20091218
002165,红 宝 丽,化工原料,江苏,31.13,52725.8,54141.26,184170.38,101847.15,67396.25,5948.96,0.11,0.15,1.88,3.32,20070913
601766,中国南车,运输设备,北京,31.39,1041689.63,1380300,15091203,10573170,2338634,1036361.38,0.75,0.288,2.85,4.23,20080818
002194,武汉凡谷,通信设备,湖北,49.24,30981.48,55588,251390.95,202717.06,32636.55,70817.81,1.27,0.172,3.57,3.16,20071207
300288,朗玛信息,软件服务,贵州,560.4,2680,11264.7,60131.03,52479.16,922.64,22306.8,1.98,0.26,5.19,37.35,20120216
002526,山东矿机,工程机械,山东,2630.68,37197.73,53400,332576.44,205696.77,60567.18,110797.3,2.07,0.002,3.64,2.02,20101217
600966,博汇纸业,造纸,山东,46.48,60799.55,60799.55,1293335.88,583511.88,666042,198345.5,3.26,0.11,5.83,1,20040608
600137,浪莎股份,服饰,四川,157.92,9721.75,9721.75,59826.7,42781.55,11080.92,34179.76,3.52,0.075,4.8,3.31,19980416
300319,麦捷科技,元器件,深圳,73.13,5976,13876.5,42950.03,29032.69,12709.67,12110.75,0.87,0.35,2.52,5.22,20120523
600306,*ST商城,百货,辽宁,0,17739.72,17813.89,384159.63,197934.7,138556.17,18389.97,1.03,-0.916,-0.54,-17.21,20001226
002424,贵州百灵,中成药,贵州,84.15,20630.24,47040,335052.84,242386.91,57122.9,107867.61,2.29,0.38,4.65,8.97,20100603
002406,远东传动,汽车配件,河南,21.59,17661.66,28050,231521.41,159602.16,41721.39,117354.5,4.18,0.362,7.56,1.38,20100518
000155,川化股份,农药化肥,四川,0,47000,47000,247040.52,64093,116875.67,81028.56,1.72,-0.77,0.8,8.62,20000926
002069,獐 子 岛,渔业,辽宁,0,68078.67,71111.21,531821,297480.13,121565.85,85482.82,1.2,-1.142,2.1,5.67,20060928
600356,恒丰纸业,造纸,黑龙江,31.39,25265.52,25265.52,273460.5,135855.56,104839.36,68993.42,2.73,0.183,6.17,1.24,20010419
002700,新疆浩源,供气供热,新疆,44.82,9564.16,23468.16,86884.93,48282.35,31198.61,21150,0.9,0.333,3.08,6.47,20120921
002360,同德化工,化工原料,山西,22.58,23059.14,39151.26,133007.56,61423.23,26778.41,6320.66,0.16,0.241,2.29,3.17,20100303
002610,爱康科技,电气设备,江苏,57.92,29775,36250,718935.44,321353.06,252487.45,176732.23,4.88,0.26,6.31,2.72,20110815
600054,黄山旅游,旅游景点,安徽,25.23,11762,47135,338697.53,123205.07,178801.25,13183.5,0.28,0.453,4.72,3.23,19970506
000753,漳州发展,汽车服务,福建,80.55,41119.33,52008.62,420988.75,357404.63,25252.5,60384.55,1.16,0.057,3.46,1.76,19970626
600346,大橡塑,化工机械,辽宁,0,24100,29034.21,302134.59,133187.38,140457.47,59099.96,2.04,-0.41,2.53,3.3,20010820
002154,报 喜 鸟,服饰,浙江,28.91,53315.05,58600.94,436880.31,214367.63,100364.17,63979.01,1.09,0.217,4.64,1.8,20070816
300066,三川股份,电器仪表,江西,27.94,23132.42,24954.31,136530.22,81118,26397.56,44360.42,1.78,0.375,4.37,3.19,20100326
300290,荣科科技,软件服务,辽宁,109.96,5698.75,13600,52395.46,43199.37,7121.85,9698.5,0.71,0.157,2.92,7.88,20120216
300245,天玑科技,软件服务,上海,72.85,10569.08,18196.65,73268.46,61328.26,9257.5,22860.5,1.26,0.228,3.51,6.31,20110719
600146,大元股份,塑料,宁夏,0,20000,20000,25000.99,5014.68,3043.56,12248.21,0.61,-0.096,0.61,27.81,19990707
300203,聚光科技,电器仪表,浙江,57.97,44500,45305.89,273444.97,182320.73,20622.6,85875.65,1.9,0.243,4.48,4.19,20110415
300228,富瑞特装,化工机械,江苏,27.43,9991.25,13524.79,319905.31,243667,40245.48,40935.05,3.03,1.34,8.95,5.48,20110608
000880,潍柴重机,机械基件,山东,59.17,13513.5,27610.05,344862.63,135138.81,114663.02,58911.28,2.13,0.147,4.51,2.57,19980402
300337,银邦股份,铝,江苏,70.17,14913.79,37360,239969.27,135914.2,67875.06,101970.86,2.73,0.14,4.62,2.83,20120718
000766,通化金马,中成药,吉林,368.8,44901.48,44901.62,125257.13,60726.83,10656.9,91558.53,2.04,0.014,1.47,4.57,19970430
600758,红阳能源,供气供热,辽宁,178.79,11505.03,20768.17,76694.2,12820.48,57150.01,997.87,0.05,0.036,1.61,5.32,19961029
002245,澳洋顺昌,仓储物流,江苏,30.96,33546.44,44171.67,236033.34,95518.46,55161,44761.71,1.01,0.29,3.1,3.61,20080605
600182,S佳通,汽车配件,黑龙江,25.39,17000,34000,354450.91,230964,109845.8,119.85,0,0.463,3.16,4.95,19990507
002574,明牌珠宝,服饰,浙江,22.51,52800,52800,537875.88,517815.94,8716.03,165074.23,3.13,0.36,5.75,1.88,20110422
600371,万向德农,种植业,黑龙江,0,20460,20460,97257.56,59026.01,20818.32,877.72,0.04,-0.121,1.61,7.15,20020916
600763,通策医疗,医疗保健,浙江,61.88,16032,16032,73686.96,31642.05,8752.96,19824.35,1.24,0.567,3.81,12.29,19961030
000407,胜利股份,塑料,山东,92.38,64490.39,77404.88,347199.06,189992.38,32565.35,1416.18,0.02,0.048,1.78,3.34,19960703
300092,科新机电,专用机械,四川,545.22,5273.62,9100,75489.34,33475.62,37793.2,34288.76,3.77,0.022,5.53,2.88,20100708
601226,华电重工,专用机械,北京,35.11,15000,77000,694969,561422.69,107403.61,30800.05,0.4,0.372,3.25,5.36,20141211
600112,天成控股,电气设备,贵州,190.17,50920.48,50920.48,257514.97,127528.57,30838.7,33065.32,0.65,0.045,2.38,4.82,19971127
002200,云投生态,环境保护,云南,0,10782.91,18413.28,241898.63,195967.23,12917.24,77231.71,4.19,-0.07,4.29,3.98,20071221
002300,太阳电缆,电气设备,福建,24.25,45220.82,45225,282346.59,162035.91,81456.38,34801.35,0.77,0.218,2.51,2.8,20091021
603077,和邦股份,化工原料,四川,10.14,30000,101109.47,876465.38,196622.77,260203.7,199277.84,1.97,0.72,4.72,1.96,20120731
000748,长城信息,电脑设备,湖南,178.16,37556.21,40740.92,318201.91,185417.17,21690.65,44296.48,1.09,0.157,3.58,10.44,19970704
600535,天士力,中成药,天津,28.65,103284.27,103284.27,1204264.25,711231.75,248177.45,24530.36,0.24,1.104,4.46,9.45,20020823
002238,天威视讯,影视音像,深圳,36.32,32040,39573.92,215725.27,88694.52,65034.42,31798.25,0.8,0.289,5.15,2.72,20080526
002109,兴化股份,化工原料,陕西,0,35840,35840,193911.34,45296.09,92125.75,19684.25,0.55,-0.224,3.44,1.72,20070126
002090,金智科技,软件服务,江苏,43.61,18666.93,20400,149218.5,110825.97,18462.05,12437.11,0.61,0.26,3.2,4.72,20061208
002267,陕天然气,供气供热,陕西,27.78,101683.72,111207.54,971851.69,209634.77,524992.19,132574.27,1.19,0.32,3.88,2.84,20080813
000408,金谷源,商贸代理,河北,0,25230.06,25230.15,47239.98,38915.45,2560.76,14367.72,0.57,-0.156,0.62,17.25,19960628
002508,老板电器,家用电器,浙江,26.64,31175,32000,349937.25,290308.88,31890.45,90530.77,2.83,1.081,7.04,5.45,20101123
600302,标准股份,纺织机械,陕西,0,34600.98,34600.98,160377.7,116621.26,22727.1,34623.56,1,-0.18,3.31,1.88,20001213
000034,深信泰丰,综合类,深圳,30.42,34006.42,35797.35,45384.94,36677.73,5830.35,64072.68,1.79,0.153,0.44,13.97,19940509
002234,*ST民和,农业综合,山东,37.5,20664.49,30204.66,211111.5,99353.03,63370.76,86171.86,2.85,0.182,3.92,2.32,20080516
600444,国通管业,塑料,安徽,0,10500,10500,46077.96,24206.9,19869.01,11042.08,1.05,-0.22,-0.18,-72.16,20040219
002093,国脉科技,电信运营,福建,110.14,85291.22,86500,229555.66,107789.26,48944.37,1174.12,0.01,0.042,1.49,4.17,20061215
300381,溢多利,饲料,广东,57.4,2290,9945.87,55077.91,34124.65,16120.48,11526.61,1.16,0.42,5.31,5.48,20140128
300345,红宇新材,钢加工,湖南,831.79,6180.7,9600,83838.3,57242.56,13629.67,38834.03,4.05,0.018,6.39,3.19,20120801
002479,富春环保,火力发电,浙江,35.31,73141.99,73472.21,376561.31,129294.2,142213.47,86536.46,1.18,0.185,2.94,2.97,20100921
000887,中鼎股份,橡胶,安徽,30.58,111448.28,111549.29,545598.31,317078.31,128685.71,36350.85,0.33,0.41,2.55,6.42,19981203
300230,永利带业,塑料,上海,32.17,10127.07,16152.48,69834.77,47964.34,19540.25,19116.65,1.18,0.246,3.49,3.02,20110615
300035,中科电气,工程机械,湖南,78.5,15515.95,23385.38,109191.51,82658.9,16556.59,37459.12,1.6,0.079,3.49,2.38,20091225
002655,共达电声,元器件,山东,163.64,19962,36000,97183.78,46801.48,27201.01,4746.27,0.13,0.041,1.65,5.48,20120217
002126,银轮股份,汽车配件,浙江,28.07,29591.32,32754,336116.03,184154.91,64194.45,48222.25,1.47,0.337,4.44,2.84,20070418
603017,园区设计,建筑施工,江苏,35.05,1500,6000,52959.78,22153.06,2826.9,15283.72,2.55,1.056,8.14,6.06,20141231
600338,西藏珠峰,铅锌,西藏,0,15833.33,15833.33,53687.8,23855.47,9906.21,4995.71,0.32,-0.243,-0.07,-187.42,20001227
600057,象屿股份,仓储物流,福建,36.55,29016.77,103625.02,1985654.38,1745250.63,30924.5,18263.48,0.18,0.199,2.34,4.14,19970604
002260,伊 立 浦,家用电器,广东,294.42,15600,15600,63095.32,42812.75,11260.85,11480,0.74,0.064,2.11,11.91,20080716
002332,仙琚制药,生物制药,浙江,100.04,45613.12,51210,286504.28,149676.13,89664.2,41155.1,0.8,0.081,2.34,4.59,20100112
000099,中信海直,空运,深圳,35.74,60607.03,60607.03,414728.31,113548.63,253198.77,103327.21,1.7,0.3,4.58,2.89,20000731
603111,康尼机电,运输设备,江苏,42.48,7230,28891.33,192106.23,167439.13,18822.9,39019.23,1.35,0.46,3.19,6.62,20140801
002611,东方精工,轻工机械,广东,64.29,19844.31,36287,193081.98,105987.1,11696.67,26553.96,0.73,0.167,2.42,5.92,20110830
600730,中国高科,综合类,北京,15.46,29332.8,29332.8,283839.97,211900.17,5289.87,37817.18,1.29,0.52,4.57,2.35,19960726
600429,三元股份,乳制品,北京,48.88,88500,88500,423987.59,179963.52,123506.17,90992.24,1.03,0.126,1.83,4.48,20030915
002079,苏州固锝,半导体,江苏,117.13,72491.09,72797.14,150365.31,92934.8,43686.93,22937.59,0.32,0.046,1.73,4.11,20061116
600793,ST宜纸,造纸,四川,0,10530,10530,270995.41,80428.43,608.47,10537.1,1,-0.067,0.25,46.48,19970220
600818,中路股份,文教休闲,上海,805.2,23795.78,32144.78,69975.95,25561.8,10535.78,579.65,0.02,0.022,1.16,20.54,19940128
002495,佳隆股份,食品,广东,105.01,14917.5,28131.39,111904.67,56156.61,36030.67,60412.26,2.15,0.122,3.83,4.45,20101102
000989,九 芝 堂,中成药,湖南,36.65,29760.52,29760.52,194667.13,73574.06,24000.9,58767.93,1.97,0.391,4.97,3.85,20000628
600101,明星电力,水力发电,四川,20.33,32417.9,32417.9,271706.41,49333.8,149166.8,45848.56,1.41,0.352,5.65,1.69,19970627
600527,江南高纤,化纤,江苏,30,80208.93,80208.93,197154.02,95542.75,36852.12,12950.61,0.16,0.115,2.27,2.02,20031127
002551,尚荣医疗,医疗保健,深圳,68.82,21865.44,36274.28,217572.41,160473.67,23153.35,63304.63,1.75,0.238,3.64,6,20110225
002313,日海通讯,通信设备,深圳,498.79,23497.09,31200,410001.31,320981.47,49455.21,114539.31,3.67,0.017,6.15,1.83,20091203
601992,金隅股份,水泥,北京,18.82,311140.25,478464.03,10773208,6868387,1755023.75,813196.69,1.7,0.38,6.36,1.44,20110301
002053,云南盐化,化工原料,云南,170.32,18585.1,18585.1,356013.56,54311.6,164944.94,53689.96,2.89,0.07,4.67,3.39,20060627
600825,新华传媒,出版业,上海,464.23,104488.78,104488.78,614400.44,242405.77,40169.23,55722.43,0.53,0.018,2.38,4.57,19940204
600038,中直股份,航空,黑龙江,66.58,39265,58947.67,2005947.75,1634284,247128.3,423271.94,7.18,0.41,10.31,3.53,20001218
002098,浔兴股份,服饰,福建,26.77,15500,15500,139302.05,63595.48,55180.48,21175.13,1.37,0.432,4.37,3.53,20061222
002456,欧菲光,元器件,深圳,30.97,72070.56,103061.2,1649862.13,1218298.5,318646.81,318711.19,3.09,0.56,5.5,3.82,20100803
002096,南岭民爆,化工原料,湖南,26.75,26386.01,37128.69,307237.34,102807.07,87890.97,64898.51,1.75,0.314,5.19,2.16,20061222
002258,利尔化学,农药化肥,四川,26.57,20107.91,20244.4,193899.44,78052.81,85244.35,42536.78,2.1,0.434,5.69,2.7,20080708
002160,*ST常铝,铝,江苏,112.13,32469.63,41311.6,263403.13,117255.27,63735.46,41222.43,1,0.05,2.07,3.04,20070821
002025,航天电器,元器件,贵州,32.83,32984.53,33000,281194.69,212463.3,46858.15,42221.76,1.28,0.439,5.22,3.68,20040726
002697,红旗连锁,超市连锁,四川,34.3,30798.89,80000,299551.34,125596.85,70016.24,44402.84,0.56,0.175,2.35,3.41,20120905
300257,开山股份,机械基件,浙江,40.77,40607.62,42900,415065.22,299554.88,83178.68,194012.95,4.52,0.659,7.76,4.61,20110819
002014,永新股份,塑料,安徽,20.4,32282.72,32575.84,190820.17,122622.02,43047.71,59928.23,1.84,0.319,4.58,1.89,20040708
300005,探路者,服饰,北京,37.87,32222.78,51041.78,167571.63,123090.2,23314,18271.47,0.36,0.35,2.23,7.91,20091030
600340,华夏幸福,区域地产,河北,16.18,132287.95,132287.95,10454687,9750694,139795.94,1585.56,0.01,2.133,6.95,6.62,20031230
600696,多伦股份,区域地产,上海,0,34056.55,34056.55,120614.52,108137.51,846.57,2989.9,0.09,-0.014,1.51,5.26,19931206
002539,新都化工,农药化肥,四川,44.42,13581.16,33104,632618.19,204878.55,259653.91,128322.02,3.88,0.268,6.96,2.28,20110118
600871,*ST仪化,石油开采,北京,0,45000,1280932.75,869142.5,398716.5,367945.31,114679.4,0.09,-0.157,0.85,6.12,19950411
002273,水晶光电,元器件,浙江,40.35,34643.71,38370.91,164090.11,74199.43,54663.01,47442.8,1.24,0.34,3.67,4.9,20080919
000998,隆平高科,种植业,湖南,126.63,83123.59,99610,374076.63,209619.88,59899.01,1241.43,0.01,0.117,1.65,11.92,20001211
002543,万和电气,家用电器,广东,17.56,31872.5,44000,374951.91,254171.41,68889.49,124848,2.84,0.515,6.02,2,20110128
002524,光正集团,钢加工,新疆,0,49120.46,50333.28,207041.69,100952.36,64655.17,29734.46,0.59,-0.058,1.63,3.79,20101217
300320,海达股份,橡胶,江苏,28.26,6921.29,13334,101209.82,66244.7,20839.45,22601.31,1.7,0.464,5.22,3.35,20120601
300339,润和软件,软件服务,江苏,81.88,12972.37,28461.67,226144.25,92487.18,13163.63,80466.53,2.83,0.24,4.73,4.64,20120718
002281,光迅科技,通信设备,湖北,43.79,16283.01,20349.85,364132.03,296992,59422.51,135183.86,6.64,0.7,11.62,3.22,20090821
603128,华贸物流,仓储物流,上海,51.41,16000,40000,298533.44,265177.22,10388.12,64253.5,1.61,0.2,3.35,4.09,20120529
002176,江特电机,电气设备,江西,126.13,42548.98,52315.78,228830.7,135436.86,40418.87,107977.92,2.06,0.1,3.67,3.83,20071012
002210,飞马国际,仓储物流,深圳,50.87,38492.32,39780,2001881.75,1984070.75,4029.91,5069.15,0.13,0.293,1.9,10.45,20080130
002355,兴民钢圈,汽车配件,山东,55.64,33964.69,51370,282105.59,158048.09,73084.5,98372.35,1.91,0.088,3.8,1.71,20100209
002149,西部材料,小金属,陕西,16062.28,17463,17463,294376.28,131521.88,124853.17,55928.86,3.2,0.001,5.01,3.14,20070810
002387,黑牛食品,软饮料,广东,1469.81,18155.42,31297.3,210175.27,42518.01,64703.88,70132.5,2.24,0.008,4.35,3.61,20100413
002457,青龙管业,塑料,宁夏,42.45,25365.41,33499.19,230140.25,128961.06,39326.37,82083.43,2.45,0.187,5.2,2.04,20100803
002330,得利斯,食品,山东,63.76,43714,50200,163562.23,64291.03,79632.21,45665.2,0.91,0.08,2.55,2.67,20100106
600685,广船国际,船舶,广东,0,43846.33,103053.46,2077621,1206423.75,667555.38,328927.41,3.19,-0.65,4.69,8.06,19931028
002607,亚夏汽车,汽车服务,安徽,276.29,20053.9,27456,319965.97,165945.31,60818.81,28300.1,1.03,0.021,3.16,2.48,20110810
600615,丰华股份,区域地产,上海,153.34,18762.44,18802.05,62050.63,55581.73,5808.56,46003.69,2.45,0.058,2.61,4.56,19920910
600584,长电科技,半导体,江苏,76.93,85313.35,98457,1001115.69,481186.16,383516.44,200975.13,2.04,0.15,3.79,3.49,20030603
002265,西仪股份,汽车配件,云南,1790.13,29102.59,29102.59,75608.46,46667.5,23290.28,14283.32,0.49,0.004,1.75,5.99,20080806
